StudentID,English_Language,Mathematics,Biology,Chemistry,Physics,Economics,Government,Literature,Geography,Computer_Studies,Technical_Drawing,Further_Mathematics,Agricultural_Science,Study_Habits,Analytical_Thinking,Creative_Thinking,Communication_Skills,Practical_Skills,Science_Club,Debate_Club,Learning_Style,Gender,Career_Path
STU4525,65,87,92,84,92,70,51,45,78,57,70,85,97,8,8,3,3,5,0,0,Naturalistic,Male,Natural_Sciences
STU4526,75,75,53,44,53,88,66,47,48,77,78,55,62,7,8,7,9,6,0,1,Interpersonal,Female,Business
STU4527,75,68,70,72,41,78,96,100,54,71,47,41,68,8,9,4,7,5,0,1,Verbal-Linguistic,Female,Law
STU4528,66,86,66,86,70,67,61,50,83,76,93,68,89,9,7,3,8,7,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4529,84,67,77,53,40,93,80,70,86,63,54,44,80,9,6,3,7,3,0,1,Intrapersonal,Female,Social_Sciences
STU4530,53,98,64,82,87,54,64,45,77,95,81,86,78,9,7,6,7,10,1,0,Visual-Spatial,Female,Engineering
STU4531,59,93,96,87,63,55,61,74,56,66,41,73,71,8,8,8,8,8,1,0,Naturalistic,Female,Medicine
STU4532,55,85,69,83,95,67,62,61,68,94,100,86,56,7,9,4,5,9,1,0,Visual-Spatial,Male,Engineering
STU4533,59,73,89,90,70,51,70,75,39,58,52,67,65,7,4,7,7,7,0,1,Naturalistic,Female,Medicine
STU4534,79,92,90,82,63,40,89,57,45,65,81,50,61,7,7,7,8,8,0,0,Naturalistic,Female,Medicine
STU4535,86,71,64,47,53,86,89,66,93,62,55,42,55,3,8,6,8,4,1,1,Intrapersonal,Male,Social_Sciences
STU4536,72,75,81,67,73,92,77,80,72,51,52,31,57,4,6,8,7,3,0,1,Bodily-Kinesthetic,Female,Social_Sciences
STU4537,78,90,60,46,55,75,69,57,74,70,65,43,80,6,5,4,10,7,0,0,Logical-Mathematical,Female,Business
STU4538,74,70,62,47,63,100,85,60,80,48,75,49,40,3,3,6,8,7,0,0,Intrapersonal,Male,Social_Sciences
STU4539,68,87,78,47,96,52,69,55,57,92,65,94,73,9,9,7,5,6,0,0,Logical-Mathematical,Male,Computer_Science
STU4540,86,92,63,63,91,54,65,62,47,94,81,86,70,5,9,8,4,5,0,0,Bodily-Kinesthetic,Male,Computer_Science
STU4541,63,96,73,100,86,57,70,52,64,91,83,80,57,10,7,5,3,7,0,0,Visual-Spatial,Male,Engineering
STU4542,74,56,96,87,70,46,47,91,55,65,45,43,51,8,6,10,6,7,1,1,Verbal-Linguistic,Female,Arts_Humanities
STU4543,75,90,73,77,86,62,59,77,71,93,89,78,62,9,9,6,4,9,1,0,Visual-Spatial,Female,Engineering
STU4544,82,69,86,96,67,70,67,53,84,78,59,73,66,8,8,4,4,9,1,0,Naturalistic,Male,Medicine
STU4545,80,65,69,49,63,86,79,47,69,86,74,33,71,5,6,8,9,3,0,1,Interpersonal,Male,Business
STU4546,76,91,91,84,85,50,65,69,73,53,82,77,89,7,7,7,8,7,1,0,Naturalistic,Female,Natural_Sciences
STU4547,63,82,63,78,91,74,54,27,61,93,60,83,58,8,7,10,5,7,1,0,Logical-Mathematical,Male,Computer_Science
STU4548,79,94,71,63,41,92,79,99,87,89,69,50,61,3,4,6,10,3,0,0,Verbal-Linguistic,Female,Education
STU4549,95,79,93,63,52,65,63,88,82,77,73,59,89,8,6,8,10,4,0,1,Intrapersonal,Male,Education
STU4550,77,77,64,43,54,66,100,93,60,92,68,38,58,8,7,6,7,5,1,0,Verbal-Linguistic,Male,Law
STU4551,65,61,59,71,60,76,69,50,78,84,95,71,79,4,6,4,5,10,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4552,49,88,57,68,87,80,51,67,52,99,77,81,77,8,10,8,6,5,1,0,Logical-Mathematical,Male,Computer_Science
STU4553,47,96,71,94,87,61,58,51,50,88,88,80,68,10,9,6,8,7,1,0,Visual-Spatial,Male,Engineering
STU4554,70,82,88,96,76,64,49,63,86,72,71,87,81,3,9,4,7,8,1,0,Naturalistic,Female,Natural_Sciences
STU4555,89,67,47,68,49,70,69,87,65,76,38,22,67,7,6,10,8,7,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU4556,94,66,67,52,43,85,88,67,100,88,52,38,66,4,6,3,9,5,1,0,Intrapersonal,Male,Social_Sciences
STU4557,70,60,65,73,44,77,83,81,79,91,38,32,83,8,5,4,8,3,0,0,Interpersonal,Male,Education
STU4558,93,68,66,71,52,81,75,85,83,91,79,57,67,6,4,8,7,4,1,0,Verbal-Linguistic,Female,Education
STU4559,64,73,54,89,83,63,49,88,74,86,93,62,70,8,3,7,7,7,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4560,53,75,52,75,92,60,68,52,66,71,90,75,86,3,7,6,8,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4561,100,40,61,36,58,64,87,91,81,80,22,65,80,10,10,6,8,7,0,1,Verbal-Linguistic,Male,Law
STU4562,80,77,100,85,83,52,56,39,49,82,54,72,72,10,7,3,3,7,1,0,Naturalistic,Male,Medicine
STU4563,78,95,86,74,84,79,61,55,85,60,80,89,79,6,9,3,7,6,0,0,Naturalistic,Male,Natural_Sciences
STU4564,48,90,66,72,85,88,73,55,67,96,56,82,63,7,9,7,3,7,0,1,Logical-Mathematical,Female,Computer_Science
STU4565,83,74,94,75,74,56,56,56,62,49,66,72,82,7,6,7,5,10,1,0,Naturalistic,Male,Medicine
STU4566,63,100,98,98,85,55,63,53,75,72,69,96,80,4,8,4,5,6,1,0,Intrapersonal,Male,Natural_Sciences
STU4567,63,91,100,92,75,54,70,61,89,56,33,71,50,8,3,7,3,7,1,0,Naturalistic,Female,Medicine
STU4568,91,71,87,78,99,59,76,75,74,54,51,73,46,10,5,8,3,8,0,0,Naturalistic,Male,Medicine
STU4569,69,86,78,99,88,85,66,37,76,92,92,81,62,9,8,4,4,8,1,0,Visual-Spatial,Female,Engineering
STU4570,74,99,91,82,91,58,55,83,91,58,66,92,83,8,8,6,8,4,0,0,Naturalistic,Female,Natural_Sciences
STU4571,86,84,64,41,63,66,68,78,63,65,55,73,78,9,3,10,6,4,0,1,Bodily-Kinesthetic,Male,Arts_Humanities
STU4572,88,94,84,54,38,72,51,97,87,58,48,65,76,9,4,7,7,8,0,0,Verbal-Linguistic,Female,Education
STU4573,76,79,88,87,79,40,63,50,61,58,63,92,100,9,8,8,8,10,1,0,Naturalistic,Male,Medicine
STU4574,86,71,55,62,46,77,81,79,62,63,63,27,37,9,9,7,8,8,0,1,Verbal-Linguistic,Male,Law
STU4575,77,64,60,82,74,68,89,98,61,60,70,54,70,7,7,6,9,8,0,0,Verbal-Linguistic,Male,Law
STU4576,70,85,94,86,74,83,71,72,62,77,42,56,55,10,5,7,6,9,0,0,Naturalistic,Male,Medicine
STU4577,100,82,49,60,69,92,80,73,44,80,65,58,70,3,7,8,7,4,0,0,Interpersonal,Female,Business
STU4578,69,99,75,90,93,76,60,55,62,90,97,97,71,7,8,5,7,9,0,0,Intrapersonal,Male,Engineering
STU4579,59,85,51,91,61,67,54,49,57,80,94,51,84,4,7,6,7,8,0,1,Verbal-Linguistic,Female,Technical_Vocational
STU4580,86,68,63,65,77,66,89,75,79,72,82,54,71,9,5,6,10,5,0,0,Verbal-Linguistic,Male,Education
STU4581,52,85,59,84,79,52,71,57,78,73,91,88,73,6,7,6,5,7,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4582,71,95,100,90,70,79,90,70,62,64,43,67,71,9,4,4,8,10,1,0,Visual-Spatial,Female,Medicine
STU4583,71,71,61,51,47,76,94,75,79,70,60,34,64,10,9,8,9,7,0,0,Verbal-Linguistic,Male,Law
STU4584,76,74,72,76,62,68,83,86,84,89,61,41,65,10,10,5,9,8,0,1,Bodily-Kinesthetic,Female,Law
STU4585,82,66,82,64,58,62,94,89,71,87,45,32,64,9,7,3,7,8,0,0,Verbal-Linguistic,Male,Education
STU4586,65,90,47,70,92,76,63,59,67,74,93,79,93,3,4,7,8,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4587,92,70,72,68,71,96,68,67,90,85,43,68,70,9,3,7,9,4,0,0,Interpersonal,Male,Business
STU4588,49,79,69,87,80,82,51,52,65,89,83,88,85,10,8,5,5,9,0,1,Visual-Spatial,Male,Engineering
STU4589,77,66,65,85,69,79,74,79,60,63,60,50,77,7,7,5,9,8,0,0,Verbal-Linguistic,Female,Education
STU4590,73,46,60,80,69,66,85,91,40,55,49,70,69,8,10,6,9,8,0,1,Verbal-Linguistic,Female,Law
STU4591,88,64,63,61,54,85,100,80,77,71,46,47,57,7,7,3,10,5,0,0,Intrapersonal,Male,Social_Sciences
STU4592,50,93,59,90,90,57,57,73,48,87,97,90,45,7,9,6,6,7,1,0,Visual-Spatial,Male,Engineering
STU4593,95,77,51,69,63,51,46,87,63,60,47,61,50,3,7,8,5,5,1,1,Verbal-Linguistic,Female,Arts_Humanities
STU4594,84,74,86,91,70,57,76,74,57,71,54,82,63,9,5,3,7,8,1,0,Naturalistic,Male,Medicine
STU4595,66,78,68,83,73,91,81,67,64,76,62,68,65,8,8,8,9,4,0,0,Interpersonal,Female,Business
STU4596,98,62,77,69,58,84,83,93,88,78,68,36,82,8,8,6,7,7,0,0,Verbal-Linguistic,Female,Education
STU4597,87,77,72,63,62,85,87,90,74,52,52,27,55,9,10,4,7,8,0,0,Verbal-Linguistic,Male,Law
STU4598,71,73,95,85,69,68,58,66,57,57,59,67,69,9,5,7,6,8,1,0,Naturalistic,Female,Medicine
STU4599,44,78,76,39,55,91,74,46,74,92,57,30,69,4,3,5,7,7,0,0,Verbal-Linguistic,Male,Business
STU4600,79,64,87,96,59,50,71,60,70,88,30,76,87,8,8,4,6,10,0,0,Verbal-Linguistic,Male,Medicine
STU4601,57,83,74,86,90,64,51,50,67,90,87,93,50,7,10,8,5,7,1,1,Visual-Spatial,Male,Engineering
STU4602,84,39,71,34,69,88,78,88,76,65,45,31,82,10,9,8,10,6,0,0,Verbal-Linguistic,Male,Law
STU4603,68,88,55,61,74,65,72,58,80,62,88,70,86,4,5,6,5,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU4604,86,75,53,52,61,96,67,46,73,96,52,43,69,3,3,3,9,7,0,1,Interpersonal,Female,Business
STU4605,85,73,83,80,58,70,99,89,56,67,42,41,90,10,10,8,7,5,0,0,Verbal-Linguistic,Female,Law
STU4606,83,81,97,97,71,80,49,86,79,75,83,69,81,7,10,4,7,7,0,1,Naturalistic,Male,Natural_Sciences
STU4607,55,90,89,80,75,60,71,50,89,49,79,85,79,7,9,5,8,6,1,0,Naturalistic,Male,Natural_Sciences
STU4608,67,91,69,80,90,71,59,48,61,98,84,89,39,10,7,5,5,9,1,0,Visual-Spatial,Male,Engineering
STU4609,74,74,51,86,72,57,74,45,70,84,90,64,79,8,8,4,6,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU4610,76,53,56,71,62,86,76,38,68,79,39,0,44,3,5,7,7,6,1,0,Interpersonal,Female,Business
STU4611,69,100,60,57,39,98,70,65,61,74,66,54,70,7,6,8,9,6,0,0,Interpersonal,Female,Business
STU4612,73,88,67,62,90,48,49,63,70,92,76,94,78,6,8,7,5,4,0,0,Logical-Mathematical,Female,Computer_Science
STU4613,92,49,69,71,69,58,69,95,67,60,53,40,60,4,6,8,7,8,0,1,Logical-Mathematical,Female,Arts_Humanities
STU4614,68,84,64,62,82,65,69,64,59,85,61,71,75,5,9,10,5,3,1,0,Logical-Mathematical,Female,Computer_Science
STU4615,57,64,91,94,83,35,68,46,53,72,64,48,70,8,6,8,6,7,1,0,Naturalistic,Female,Medicine
STU4616,67,77,92,97,80,53,64,68,74,62,63,63,61,8,7,3,5,8,1,1,Visual-Spatial,Female,Medicine
STU4617,95,86,88,98,84,74,76,74,92,53,70,83,69,8,10,4,6,7,1,0,Naturalistic,Female,Natural_Sciences
STU4618,66,85,97,88,89,49,100,66,88,57,79,97,95,7,9,8,4,8,0,0,Naturalistic,Female,Natural_Sciences
STU4619,75,80,100,91,86,66,85,63,57,58,45,61,65,7,7,4,7,10,1,1,Naturalistic,Female,Medicine
STU4620,51,76,76,82,78,69,68,57,76,34,65,76,71,3,10,3,3,6,1,1,Naturalistic,Male,Natural_Sciences
STU4621,43,85,94,88,91,71,74,68,100,63,66,78,82,6,10,3,7,3,1,0,Naturalistic,Male,Natural_Sciences
STU4622,86,62,70,48,65,64,79,89,62,73,61,69,69,9,8,4,7,4,1,1,Verbal-Linguistic,Female,Law
STU4623,72,86,63,86,100,66,38,62,68,91,93,86,80,7,7,8,5,10,1,0,Visual-Spatial,Male,Engineering
STU4624,85,51,80,67,65,88,61,90,75,74,53,46,79,9,4,7,7,4,0,0,Bodily-Kinesthetic,Male,Education
STU4625,64,85,66,72,70,61,56,53,86,78,92,64,82,8,3,7,8,9,0,0,Verbal-Linguistic,Male,Technical_Vocational
STU4626,89,45,81,48,53,73,82,92,76,74,54,25,72,8,8,7,8,7,1,0,Verbal-Linguistic,Male,Education
STU4627,68,83,77,61,73,87,87,69,75,78,47,61,66,7,7,6,8,6,0,0,Interpersonal,Male,Business
STU4628,71,48,69,54,73,71,93,97,70,53,51,59,57,6,8,10,4,6,0,1,Bodily-Kinesthetic,Male,Arts_Humanities
STU4629,79,33,81,42,46,77,73,83,74,79,25,72,81,7,7,4,9,5,0,0,Verbal-Linguistic,Male,Education
STU4630,88,69,59,68,52,74,62,78,74,78,48,67,67,3,4,9,8,3,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU4631,54,82,72,73,80,41,77,56,56,91,79,92,49,6,8,9,3,5,1,0,Logical-Mathematical,Female,Computer_Science
STU4632,65,93,98,82,72,79,69,63,63,65,64,81,55,9,4,5,8,7,1,0,Naturalistic,Female,Medicine
STU4633,75,88,90,89,95,43,49,59,75,89,72,71,100,7,8,5,7,8,0,0,Naturalistic,Female,Natural_Sciences
STU4634,64,87,88,81,89,50,52,61,78,70,65,71,82,8,10,7,3,4,1,0,Naturalistic,Male,Natural_Sciences
STU4635,62,84,73,97,77,78,59,51,60,92,85,89,63,10,10,3,7,7,1,1,Visual-Spatial,Female,Engineering
STU4636,47,87,55,79,63,64,69,53,87,74,79,78,96,5,8,5,4,9,1,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4637,56,82,70,53,85,88,85,70,72,74,53,71,62,3,6,3,9,7,0,0,Interpersonal,Male,Business
STU4638,88,58,92,28,41,67,68,82,86,91,62,57,60,3,4,5,9,6,0,0,Verbal-Linguistic,Male,Education
STU4639,86,57,55,49,57,94,98,83,62,38,67,32,70,10,8,8,10,6,0,1,Visual-Spatial,Female,Law
STU4640,73,81,90,85,96,53,82,67,89,70,45,89,77,9,10,3,5,3,1,0,Visual-Spatial,Female,Natural_Sciences
STU4641,57,65,59,73,76,79,63,52,80,91,86,87,71,6,7,4,7,8,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU4642,88,99,81,91,71,68,48,46,63,71,62,68,78,9,8,6,8,10,1,1,Naturalistic,Male,Medicine
STU4643,81,92,84,95,89,49,73,44,94,54,48,78,72,5,7,6,7,7,1,0,Naturalistic,Male,Natural_Sciences
STU4644,51,92,66,91,93,55,86,60,62,96,77,77,67,7,8,3,8,9,1,0,Visual-Spatial,Male,Engineering
STU4645,99,52,78,54,91,76,91,92,66,69,54,60,73,4,6,4,10,3,0,1,Verbal-Linguistic,Male,Education
STU4646,67,74,80,49,38,77,90,77,48,84,63,62,72,9,10,6,7,8,0,0,Verbal-Linguistic,Female,Law
STU4647,79,79,70,40,55,74,52,94,85,73,47,46,84,4,3,6,8,8,1,0,Verbal-Linguistic,Female,Education
STU4648,77,78,97,87,72,64,63,68,60,55,64,73,75,10,6,7,5,7,0,0,Naturalistic,Female,Medicine
STU4649,91,87,96,87,86,70,79,49,91,64,72,99,91,8,10,8,3,5,1,0,Naturalistic,Female,Natural_Sciences
STU4650,42,79,63,65,95,71,61,47,70,85,89,82,71,8,8,8,5,7,1,0,Verbal-Linguistic,Male,Engineering
STU4651,63,83,60,60,88,75,48,61,78,94,72,75,52,7,8,9,5,5,1,1,Logical-Mathematical,Female,Computer_Science
STU4652,86,85,73,58,69,77,78,87,77,82,71,18,93,6,3,8,9,4,0,0,Verbal-Linguistic,Male,Education
STU4653,84,63,99,68,64,70,49,84,57,59,38,49,61,6,8,8,5,7,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU4654,69,94,100,87,82,69,76,51,83,31,68,80,98,3,7,3,5,6,1,0,Naturalistic,Male,Natural_Sciences
STU4655,76,63,57,43,41,83,70,60,60,69,49,47,60,5,5,4,8,7,1,0,Interpersonal,Male,Business
STU4656,57,86,86,78,88,69,82,52,72,85,91,77,65,9,7,4,3,8,1,1,Visual-Spatial,Male,Engineering
STU4657,63,89,93,91,95,53,54,62,96,50,80,85,95,4,8,7,7,8,1,0,Naturalistic,Male,Natural_Sciences
STU4658,87,70,65,60,47,94,91,77,90,58,61,28,62,3,6,7,9,3,0,1,Intrapersonal,Male,Social_Sciences
STU4659,64,82,89,80,81,52,64,39,71,92,77,79,73,9,7,4,7,10,1,0,Visual-Spatial,Male,Engineering
STU4660,78,55,47,52,58,81,93,85,60,79,60,35,75,8,10,4,8,4,0,0,Visual-Spatial,Male,Law
STU4661,100,95,67,79,35,61,45,94,64,53,76,42,66,6,6,8,5,5,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU4662,88,46,49,61,87,95,83,64,97,68,33,44,55,4,8,5,7,8,0,1,Intrapersonal,Female,Social_Sciences
STU4663,89,54,53,67,48,61,65,92,75,44,23,41,74,4,6,9,3,6,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU4664,62,94,93,82,81,53,71,60,91,60,58,74,84,4,8,3,6,8,0,0,Naturalistic,Male,Natural_Sciences
STU4665,92,82,85,82,78,33,67,56,78,59,66,76,67,7,8,4,5,4,1,0,Logical-Mathematical,Male,Natural_Sciences
STU4666,99,58,57,60,57,80,69,88,72,74,61,32,71,5,7,4,9,5,0,0,Verbal-Linguistic,Male,Education
STU4667,80,85,57,73,93,85,83,59,37,86,67,90,79,3,9,9,7,3,0,0,Visual-Spatial,Female,Computer_Science
STU4668,65,96,92,76,100,76,60,66,73,60,63,77,72,7,10,8,3,5,1,0,Naturalistic,Male,Natural_Sciences
STU4669,81,62,65,63,53,67,91,82,72,77,43,51,64,6,7,3,9,4,0,1,Verbal-Linguistic,Male,Education
STU4670,89,72,59,65,48,79,69,90,80,88,58,54,61,6,4,5,10,4,0,0,Verbal-Linguistic,Male,Education
STU4671,64,92,94,65,75,94,67,68,83,80,65,79,65,8,7,8,9,4,0,1,Interpersonal,Female,Business
STU4672,82,82,90,92,83,78,59,65,86,63,70,86,83,8,8,7,3,7,1,0,Naturalistic,Female,Natural_Sciences
STU4673,84,93,57,53,51,81,83,82,67,63,56,61,76,10,8,4,10,4,1,0,Verbal-Linguistic,Male,Law
STU4674,64,83,61,49,90,76,71,56,65,96,76,84,72,7,8,8,5,8,1,1,Logical-Mathematical,Female,Computer_Science
STU4675,78,58,60,67,64,88,85,70,75,87,53,49,72,6,4,6,10,5,0,0,Interpersonal,Male,Business
STU4676,69,100,81,87,88,86,59,64,90,57,57,70,88,9,8,8,5,6,1,0,Naturalistic,Female,Natural_Sciences
STU4677,46,78,80,42,85,61,87,59,47,94,72,80,79,8,8,10,3,4,1,0,Logical-Mathematical,Male,Computer_Science
STU4678,66,65,80,75,66,75,66,71,75,81,85,68,75,7,8,7,3,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4679,78,48,84,51,63,72,81,85,78,83,52,33,82,7,3,7,10,5,0,0,Interpersonal,Male,Education
STU4680,90,77,61,82,76,61,74,73,73,81,70,40,71,5,3,3,9,5,1,0,Verbal-Linguistic,Male,Education
STU4681,80,87,86,89,97,58,72,80,58,83,44,80,64,10,4,4,4,8,1,0,Naturalistic,Male,Medicine
STU4682,82,89,79,96,78,64,64,39,71,65,54,82,70,7,4,6,5,10,1,1,Naturalistic,Male,Medicine
STU4683,62,61,59,86,65,55,64,73,54,74,89,59,82,5,8,6,5,8,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4684,88,82,85,96,68,47,73,71,60,75,50,72,62,9,5,8,7,8,0,1,Naturalistic,Female,Medicine
STU4685,82,65,58,62,76,76,96,84,53,63,60,48,50,9,9,6,9,8,1,1,Verbal-Linguistic,Female,Law
STU4686,89,69,43,40,73,86,86,66,39,66,52,72,70,4,6,5,8,6,1,0,Interpersonal,Male,Business
STU4687,56,82,67,96,84,71,62,63,46,92,95,100,57,9,10,3,8,8,1,0,Visual-Spatial,Female,Engineering
STU4688,54,91,76,71,87,58,67,56,67,91,70,77,47,6,7,7,3,6,1,0,Logical-Mathematical,Female,Computer_Science
STU4689,74,65,66,55,58,85,92,64,89,76,57,10,66,5,6,3,8,8,0,1,Intrapersonal,Male,Social_Sciences
STU4690,57,69,39,67,80,48,61,55,61,81,89,66,75,5,4,5,5,9,0,0,Interpersonal,Male,Technical_Vocational
STU4691,86,91,74,54,60,88,61,40,54,85,58,51,55,7,4,6,8,4,1,0,Interpersonal,Male,Business
STU4692,74,84,56,54,77,79,74,53,77,73,71,32,49,7,5,8,10,7,1,0,Interpersonal,Male,Business
STU4693,52,86,71,60,35,97,74,54,57,75,66,62,61,7,7,4,10,3,0,1,Interpersonal,Female,Business
STU4694,75,77,59,69,54,74,84,75,62,44,36,55,58,5,3,9,8,6,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU4695,95,55,60,67,62,57,71,90,79,69,68,37,58,4,4,9,5,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU4696,65,92,87,87,88,59,75,38,83,67,76,95,92,9,9,6,7,6,1,0,Naturalistic,Male,Natural_Sciences
STU4697,89,81,55,67,56,63,65,84,62,64,58,71,55,6,4,9,8,7,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU4698,80,81,62,79,54,83,66,77,63,78,46,58,64,9,7,9,5,3,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU4699,73,89,86,90,88,20,55,43,61,90,92,72,83,7,10,5,6,9,0,0,Visual-Spatial,Female,Engineering
STU4700,75,70,90,65,69,53,68,65,77,83,100,88,82,8,6,6,8,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU4701,59,96,98,87,77,93,68,50,51,60,46,67,84,10,7,4,7,9,1,0,Naturalistic,Male,Medicine
STU4702,67,90,75,59,91,78,75,44,70,96,85,87,72,9,7,10,4,6,1,0,Logical-Mathematical,Female,Computer_Science
STU4703,87,80,56,38,53,64,74,90,61,93,55,39,70,5,5,6,8,3,0,0,Verbal-Linguistic,Female,Education
STU4704,69,64,85,62,57,86,91,75,81,82,60,49,76,3,5,6,8,3,0,0,Intrapersonal,Male,Social_Sciences
STU4705,75,80,55,54,46,100,71,70,78,80,79,63,74,5,3,6,10,3,1,1,Interpersonal,Female,Business
STU4706,54,64,63,53,55,95,77,32,70,89,55,58,74,4,3,5,10,3,0,0,Interpersonal,Male,Business
STU4707,86,51,71,61,59,74,83,84,67,76,81,50,68,7,10,6,7,3,0,1,Logical-Mathematical,Male,Law
STU4708,64,84,76,86,97,63,71,45,53,88,80,70,69,7,8,3,8,9,1,0,Visual-Spatial,Female,Engineering
STU4709,100,94,85,83,89,78,66,69,79,56,75,81,97,4,7,8,3,4,0,0,Naturalistic,Male,Natural_Sciences
STU4710,89,66,55,64,66,57,73,93,72,79,53,42,77,7,7,8,8,3,0,0,Verbal-Linguistic,Male,Education
STU4711,88,56,74,43,36,97,73,45,28,76,39,59,73,6,4,7,7,7,0,0,Interpersonal,Female,Business
STU4712,83,53,77,78,52,56,77,96,70,95,50,21,83,8,8,10,3,4,1,0,Verbal-Linguistic,Male,Arts_Humanities
STU4713,79,86,100,82,87,58,56,67,72,84,54,80,79,8,4,8,3,7,1,0,Bodily-Kinesthetic,Male,Medicine
STU4714,75,72,73,77,57,69,70,100,68,53,65,52,28,7,9,8,9,7,0,1,Verbal-Linguistic,Male,Law
STU4715,82,58,95,67,73,67,57,86,51,79,35,32,74,8,6,7,3,3,0,1,Logical-Mathematical,Male,Arts_Humanities
STU4716,86,79,69,66,59,78,88,72,40,86,66,33,59,3,8,8,8,7,0,0,Interpersonal,Female,Business
STU4717,85,76,66,80,56,89,90,72,74,52,74,52,68,6,4,6,7,6,1,1,Intrapersonal,Male,Social_Sciences
STU4718,61,73,69,82,88,76,73,74,69,74,86,64,84,8,3,4,8,9,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4719,89,84,80,85,74,85,86,57,61,94,36,51,54,6,6,5,8,7,0,0,Interpersonal,Female,Business
STU4720,42,77,92,65,80,68,68,78,77,93,85,79,88,6,7,5,6,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU4721,90,88,63,52,46,98,89,54,71,72,33,67,62,5,7,8,8,4,0,0,Interpersonal,Female,Business
STU4722,62,86,54,48,96,72,54,69,45,97,80,92,53,6,10,7,4,7,0,0,Naturalistic,Female,Computer_Science
STU4723,50,79,75,90,86,63,60,52,41,87,90,82,76,9,10,7,7,9,0,0,Visual-Spatial,Male,Engineering
STU4724,69,80,48,70,73,93,64,46,81,68,57,64,68,9,7,3,10,6,0,0,Interpersonal,Female,Business
STU4725,61,90,82,85,83,59,60,57,51,87,88,76,54,8,10,6,4,10,1,0,Visual-Spatial,Male,Engineering
STU4726,73,82,68,80,83,63,76,62,68,93,97,94,78,3,10,8,4,6,0,0,Logical-Mathematical,Female,Computer_Science
STU4727,80,83,63,82,84,64,87,38,88,82,81,69,78,7,8,4,5,7,0,0,Intrapersonal,Female,Technical_Vocational
STU4728,58,78,89,64,98,45,53,63,84,85,64,79,83,4,8,4,8,8,0,0,Interpersonal,Male,Natural_Sciences
STU4729,93,58,45,55,55,70,80,78,74,64,66,43,69,9,10,5,8,5,0,1,Intrapersonal,Female,Law
STU4730,72,78,75,100,80,73,72,67,84,90,82,90,51,9,9,3,8,9,1,0,Visual-Spatial,Female,Engineering
STU4731,79,91,80,93,95,60,75,57,59,100,81,79,58,7,10,7,6,9,1,0,Visual-Spatial,Male,Engineering
STU4732,60,92,40,50,86,70,67,67,61,83,66,72,40,3,7,9,6,8,1,0,Logical-Mathematical,Male,Computer_Science
STU4733,82,67,63,68,64,71,88,89,63,71,58,55,67,9,9,5,10,7,0,0,Naturalistic,Female,Law
STU4734,65,84,61,86,89,67,46,62,77,82,76,75,86,4,4,8,8,9,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU4735,71,82,41,74,68,83,94,58,67,78,68,26,81,3,6,3,8,5,0,0,Interpersonal,Female,Business
STU4736,56,89,85,79,82,59,72,73,60,82,78,85,68,6,10,8,4,5,1,1,Logical-Mathematical,Male,Computer_Science
STU4737,88,83,52,71,30,50,81,80,68,52,41,57,63,3,7,10,8,3,1,0,Verbal-Linguistic,Female,Arts_Humanities
STU4738,75,70,71,61,59,91,76,47,58,93,76,41,63,7,5,7,7,5,0,0,Interpersonal,Male,Business
STU4739,58,67,59,55,70,82,93,44,66,70,65,38,49,3,6,4,8,5,0,0,Interpersonal,Female,Business
STU4740,85,49,69,68,90,100,76,72,67,96,67,31,77,6,7,4,9,5,0,0,Verbal-Linguistic,Male,Education
STU4741,71,55,78,41,58,83,80,88,61,76,59,16,80,8,5,8,8,5,0,1,Verbal-Linguistic,Female,Education
STU4742,69,83,60,54,95,67,55,75,58,91,63,81,52,3,8,8,7,8,0,0,Logical-Mathematical,Female,Computer_Science
STU4743,65,83,62,52,86,65,81,78,61,93,78,75,61,8,7,9,4,8,1,0,Logical-Mathematical,Female,Computer_Science
